Year,Reporting Period,Filing Date,Filing Record Identifier,Filing Type,Correction Type,Political Consultant (PC) Name,PC Business Name,PC Business Address 1,PC Business City,PC Business State,PC Business Zip Code,PC Business County,PC Business Country,PC Business Telephone Number,Client Type,Client Name,Office Held/Sought,Client Business Address 1,Client Business City,Client Business State,Client Business Zip Code,Client Business Country,Client Business Telephone Number,Name of Person with Controlling Interest in Business,Description of Services Provided,Registration ID,Reporting Period ID
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,"PANASIA ESTATE, INC.",,33. WEST 19TH STREET,NEW YORK,NEW YORK,10011,UNITED STATES,646-619-1121,"MEHTA, HEMANT  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,"PRICEWATERHOUSE COOPERS, LLP",,300 MADISON AVENUE,NEW YORK,NEW YORK,10017,UNITED STATES,646-471-3000,"DOUGHER, BRENDAND  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,RENAISSANCE CHARTER SCHOOL,,35-59 81ST  STREET,JACKSON HEIGHTS,NEW YORK,11372,UNITED STATES,718-803-0060,"GAUTHIER, STACEY  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,ROYAL REALTY CORP.,,ONE BRYANT PARK,NEW YORK,NEW YORK,10036,UNITED STATES,212-257-6600,"ESPOSITO, LOUIS  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,SECUREWATCH 24 LLC,,"ONE PENN PLAZA, SUITE 4000",NEW YORK,NEW YORK,10019,UNITED STATES,212-729-5400,"WIENER, NEIL  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,SOMERSET PARTNERS LLC,,"450 PARK AVENUE, 25TH FLOOR",NEW YORK,NEW YORK,10022,UNITED STATES,212-616-5810,"RUBENSTEIN, KEITH  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,"TASER INTERNATIONAL, INC.",,17800 NORTH 85TH STREET,SCOTTSDALE,ARIZONA,85255,UNITED STATES,480-991-0797,"FIELDS, ISAIAH  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,THE FUTURE LEADERS INSTITUTE CHARTER SCHOOL,,134 WEST 122ND STREET,NEW YORK,NEW YORK,10027,UNITED STATES,212-678-2868,"BROWN, KATHERINE  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,"THE RELATED COMPANIES, L.P.",,60 COLUMBUS CIRCLE,NEW YORK,NEW YORK,10023,UNITED STATES,212-421-5333,"BRENNER, MICHAEL  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,TOURO COLLEGE,,550 7TH AVENUE,NEW YORK,NEW YORK,10018,UNITED STATES,646-565-6136,"KADISH, ALAN  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,TSG INTERACTIVE SERVICES LIMITED,,"DOUGLAS BAY COMPLEX, KING EDWARD ROAD",ONCHAN,N/A,IM3 IDZ,UNITED KINGDOM,514-744-3122,"MENAS, NICHOLAS  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,TURNAROUND FOR CHILDREN,,"25 WEST 45TH STREET, 6TH FLOOR",NEW YORK,NEW YORK,10036,UNITED STATES,646-786-6200,"DAVIS, TOSHIE  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,TUSK/MONTGOMERY PHILANTHROPIES,,"251 PARK AVENUE SOUTH, 8TH FLOOR",NEW YORK,NEW YORK,10010,UNITED STATES,212-259-0580,"NIX, SHEILA  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,"UBER TECHNOLOGIES, INC.",,"1455 MARKET STREET, 4TH FLOOR",SAN FRANCISCO,CALIFORNIA,94103,UNITED STATES,415-637-9373,"GOLD, JOSH  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807191000149,PUBLIC DISCLOSURE,,"JENKINS, PATRICK B ",PATRICK B.JENKINS & ASSOCIATES,114-35 140TH STREET,JAMAICA,NEW YORK,11436-1016,QUEENS,UNITED STATES,877-458-3926,CLIENT BUSINESS NAME,UNION OF ORTHODOX JEWISH CONGREGATIONS OF AMERICA,,11 BROADWAY,NEW YORK,NEW YORK,10004,UNITED STATES,212-563-4000,"LITWACK, MAURY  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000024,1
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,PUBLIC OFFICIAL/CANDIDATE,"GIBSON, VANESSA  ",CITY COUNCIL MEMBER,1889 SEDGWICK AVE,BRONX,NEW YORK,10453,UNITED STATES,646-548-8872,,PUBLIC RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,PUBLIC OFFICIAL/CANDIDATE,"LEE, DON  ",NY STATE ASSEMBLY,6 DOYERS ST # 130054,NEW YORK,NEW YORK,10013,UNITED STATES,917-578-4546,,CAMPAIGN CONSULTING AND PUBLIC RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,PUBLIC OFFICIAL/CANDIDATE,"THOMPSON, KENNETH  ",BROOKLYN DISTRICT ATTORNEY,25 CAMBRIDGE PL,BROOKLYN,NEW YORK,11238,UNITED STATES,555-555-5555,,PUBLIC RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,10 W 17TH PROPERTY LLC,,500 W 43RD ST STE 39A,NEW YORK,NEW YORK,10036,UNITED STATES,212-564-1770,"BHATIA, ARUN  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,138 WILLOUGHBY LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,160 EAST 125TH OWNER LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,166 EAST 100 OWNER LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,1766-68 SECOND AVE LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,19 WEST 20TH STREET REALTY LLC,,540 MADISON AVE 38TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-798-4087,"KIM, DANNY  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,47TH STREET BUSINESS IMPROVEMENT DISTRICT,,580 FIFTH AVE STE 323,NEW YORK,NEW YORK,10036,UNITED STATES,212-302-5739,"GUMMETT, MICHAEL  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,BROADWAY TRIO LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,CHARLTON STREET OWNER LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATION SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,CPS FREE COMPANY LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,CROSSROADS VENTURES LLC,,6 GALLI CURCI RD,HIGHMOUNT,NEW YORK,12441,UNITED STATES,201-845-2201,"FISHER, EMILY  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,EAST VILLAGE 14 LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,EAST VILLAGE COMMUNITY COALITION,,143 AVENUE B SIMPLEX,NEW YORK,NEW YORK,10009,UNITED STATES,212-979-2344,"CRUMP, CAROL  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,ELMHURST DAIRY INC,,155-04 LIBERTY AVE,JAMAICA,NEW YORK,11433,UNITED STATES,718-526-3442,"SCHWARTZ, HENRY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,EXG 430W37 LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,EXTELL 57TH TOWER LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,EXTELL DEVELOPMENT COMPANY,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,EXTELL GT LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,FORESTDALE INC,,67-35 112TH ST,FOREST HILLS,NEW YORK,11375,UNITED STATES,718-263-0740,"TZIMOMOTAS, RACHEL  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,GILBANE BUILDING COMPANY,,88 PINE ST 27TH FL,NEW YORK,NEW YORK,10006,UNITED STATES,212-312-1621,"GILBANE, WILLIAM  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,GREATER JAMAICAN DEVELOPMENT CORP,,90-04 161 ST,JAMAICA,NEW YORK,11432,UNITED STATES,718-291-0282,"KNIGHT, HOPE  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,HALE HOUSE CENTER INC,,154 W 122ND ST,NEW YORK,NEW YORK,10027,UNITED STATES,718-625-3800,"KEEFE, JOHN  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,JCDECAUX NORTH AMERICA INC,,3 PARK AVE 33RD FL,NEW YORK,NEW YORK,10016,UNITED STATES,646-834-1204,"PAMISOT, BERNARD  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,LEND LEASE (US) CONSTRUCTION LMB INC,,200 PARK AVE 9TH FL,NEW YORK,NEW YORK,10166,UNITED STATES,212-592-6739,"ESPOSITO, RALPH  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,MICHAEL ZITO,,40 BROAD ST STE 605,NEW YORK,NEW YORK,10004,UNITED STATES,212-658-1702,"ZITO, MICHAEL  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,MP LIBERTY DEVELOPMENT LLC,,335 MADISON AVE,NEW YORK,NEW YORK,10017,UNITED STATES,212-850-4235,"MILSTEIN, HOWARD  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,NEW YORK BLOOD CENTER,,310 E 67TH ST,NEW YORK,NEW YORK,10065,UNITED STATES,212-570-3000,"PURVIS, ROBERT  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,NEWCASTLE REALTY SERVICES LLC,,270 MADISON AVE 19TH FL,NEW YORK,NEW YORK,10016,UNITED STATES,646-472-7995,"STREICHER, MARGARET  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,NUVEEN ASSET MANAGEMENT LLC,,100 PARK AVE 36TH FL,NEW YORK,NEW YORK,10017,UNITED STATES,312-917-8017,"BERRY, THOMAS  ",GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
2016,JULY 1 - DECEMBER 31,2017-07-13T00:00:00,PCF-201702081000025,PUBLIC DISCLOSURE,,"GEORGE, ARTZ D ",GEORGE ARZT COMMUNICATIONS INC,123 WILLIAM ST 15TH FL,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,212-608-0333,CLIENT BUSINESS NAME,OMS DEVELOPER LLC,,805 THIRD AVE 7TH FL,NEW YORK,NEW YORK,10022,UNITED STATES,212-712-6000,"BARNETT, GARY  ",PUBLIC AND GOVERNMENT RELATIONS SERVICES,PC-201702081000025,2
